Date,Outflow
02-Feb-2017 00:00,990.0
03-Feb-2017 00:00,860.0
04-Feb-2017 00:00,870.0
05-Feb-2017 00:00,850.0
06-Feb-2017 00:00,410.0
07-Feb-2017 00:00,580.0
08-Feb-2017 00:00,1650.0
09-Feb-2017 00:00,1810.0
10-Feb-2017 00:00,1170.0
11-Feb-2017 00:00,1560.0
12-Feb-2017 00:00,1940.0
13-Feb-2017 00:00,2020.0
14-Feb-2017 00:00,2480.0
15-Feb-2017 00:00,4190.0
16-Feb-2017 00:00,4230.0
17-Feb-2017 00:00,4410.0
18-Feb-2017 00:00,4410.0
19-Feb-2017 00:00,4440.0
20-Feb-2017 00:00,4440.0
21-Feb-2017 00:00,4380.0
22-Feb-2017 00:00,4360.0
23-Feb-2017 00:00,4390.0
24-Feb-2017 00:00,4390.0
25-Feb-2017 00:00,3980.0
26-Feb-2017 00:00,2960.0
27-Feb-2017 00:00,2400.0
28-Feb-2017 00:00,2030.0
01-Mar-2017 00:00,2180.0
02-Mar-2017 00:00,2140.0
03-Mar-2017 00:00,2160.0
04-Mar-2017 00:00,1790.0
05-Mar-2017 00:00,1560.0
06-Mar-2017 00:00,1600.0
07-Mar-2017 00:00,1570.0
08-Mar-2017 00:00,1630.0
09-Mar-2017 00:00,1540.0
10-Mar-2017 00:00,1470.0
11-Mar-2017 00:00,1540.0
12-Mar-2017 00:00,1540.0
12-Mar-2017 23:00,1510.0
13-Mar-2017 23:00,1550.0
14-Mar-2017 23:00,6150.0
15-Mar-2017 23:00,6210.0
16-Mar-2017 23:00,6150.0
17-Mar-2017 23:00,6200.0
18-Mar-2017 23:00,5700.0
19-Mar-2017 23:00,6140.0
20-Mar-2017 23:00,6370.0
21-Mar-2017 23:00,5660.0
22-Mar-2017 23:00,5320.0
23-Mar-2017 23:00,5070.0
24-Mar-2017 23:00,4920.0
25-Mar-2017 23:00,5110.0
26-Mar-2017 23:00,4980.0
27-Mar-2017 23:00,5220.0
28-Mar-2017 23:00,6440.0
29-Mar-2017 23:00,6720.0
30-Mar-2017 23:00,6280.0
31-Mar-2017 23:00,6240.0
01-Apr-2017 23:00,4850.0
02-Apr-2017 23:00,1670.0
03-Apr-2017 23:00,2380.0
04-Apr-2017 23:00,2050.0
05-Apr-2017 23:00,2090.0
06-Apr-2017 23:00,2060.0
07-Apr-2017 23:00,1990.0
08-Apr-2017 23:00,2000.0
09-Apr-2017 23:00,2020.0
10-Apr-2017 23:00,2010.0
11-Apr-2017 23:00,2020.0
12-Apr-2017 23:00,2020.0
13-Apr-2017 23:00,1970.0
14-Apr-2017 23:00,1950.0
15-Apr-2017 23:00,1730.0
16-Apr-2017 23:00,1630.0
17-Apr-2017 23:00,1660.0
18-Apr-2017 23:00,1660.0
19-Apr-2017 23:00,1610.0
20-Apr-2017 23:00,1710.0
21-Apr-2017 23:00,1550.0
22-Apr-2017 23:00,1740.0
23-Apr-2017 23:00,1510.0
24-Apr-2017 23:00,1440.0
25-Apr-2017 23:00,2090.0
26-Apr-2017 23:00,5990.0
27-Apr-2017 23:00,6650.0
28-Apr-2017 23:00,6590.0
29-Apr-2017 23:00,4390.0
30-Apr-2017 23:00,3200.0
01-May-2017 23:00,3970.0
02-May-2017 23:00,3090.0
03-May-2017 23:00,2370.0
04-May-2017 23:00,4700.0
05-May-2017 23:00,6210.0
06-May-2017 23:00,5020.0
07-May-2017 23:00,3260.0
08-May-2017 23:00,2960.0
09-May-2017 23:00,2590.0
10-May-2017 23:00,2750.0
11-May-2017 23:00,2970.0
12-May-2017 23:00,3120.0
13-May-2017 23:00,3260.0
14-May-2017 23:00,3030.0
15-May-2017 23:00,2680.0
16-May-2017 23:00,2280.0
17-May-2017 23:00,3690.0
18-May-2017 23:00,4140.0
19-May-2017 23:00,3850.0
20-May-2017 23:00,3430.0
21-May-2017 23:00,3050.0
22-May-2017 23:00,2970.0
23-May-2017 23:00,3070.0
24-May-2017 23:00,3080.0
25-May-2017 23:00,3100.0
26-May-2017 23:00,2930.0
27-May-2017 23:00,2300.0
28-May-2017 23:00,2320.0
29-May-2017 23:00,2430.0
30-May-2017 23:00,3190.0
31-May-2017 23:00,2590.0
01-Jun-2017 23:00,1470.0
02-Jun-2017 23:00,2180.0
03-Jun-2017 23:00,2260.0
04-Jun-2017 23:00,2320.0
05-Jun-2017 23:00,1820.0
06-Jun-2017 23:00,1840.0
07-Jun-2017 23:00,1670.0
08-Jun-2017 23:00,2030.0
09-Jun-2017 23:00,2530.0
10-Jun-2017 23:00,2180.0
11-Jun-2017 23:00,1750.0
12-Jun-2017 23:00,1920.0
13-Jun-2017 23:00,1630.0
14-Jun-2017 23:00,1700.0
15-Jun-2017 23:00,1910.0
16-Jun-2017 23:00,1460.0
17-Jun-2017 23:00,1600.0
18-Jun-2017 23:00,1310.0
19-Jun-2017 23:00,1380.0
20-Jun-2017 23:00,2020.0
21-Jun-2017 23:00,2000.0
22-Jun-2017 23:00,1310.0
23-Jun-2017 23:00,1240.0
24-Jun-2017 23:00,1080.0
25-Jun-2017 23:00,1240.0
26-Jun-2017 23:00,1020.0
27-Jun-2017 23:00,1210.0
28-Jun-2017 23:00,920.0
29-Jun-2017 23:00,1110.0
30-Jun-2017 23:00,870.0
01-Jul-2017 23:00,1050.0
02-Jul-2017 23:00,1050.0
03-Jul-2017 23:00,950.0
04-Jul-2017 23:00,1070.0
05-Jul-2017 23:00,930.0
06-Jul-2017 23:00,930.0
07-Jul-2017 23:00,1020.0
08-Jul-2017 23:00,1050.0
09-Jul-2017 23:00,1050.0
10-Jul-2017 23:00,1040.0
11-Jul-2017 23:00,970.0
12-Jul-2017 23:00,1110.0
13-Jul-2017 23:00,1280.0
14-Jul-2017 23:00,1080.0
15-Jul-2017 23:00,1070.0
16-Jul-2017 23:00,1110.0
17-Jul-2017 23:00,1070.0
18-Jul-2017 23:00,990.0
19-Jul-2017 23:00,960.0
20-Jul-2017 23:00,930.0
21-Jul-2017 23:00,720.0
22-Jul-2017 23:00,960.0
23-Jul-2017 23:00,730.0
24-Jul-2017 23:00,920.0
25-Jul-2017 23:00,930.0
26-Jul-2017 23:00,920.0
27-Jul-2017 23:00,930.0
28-Jul-2017 23:00,910.0
29-Jul-2017 23:00,910.0
30-Jul-2017 23:00,940.0
31-Jul-2017 23:00,870.0
01-Aug-2017 23:00,870.0
02-Aug-2017 23:00,770.0
03-Aug-2017 23:00,800.0
04-Aug-2017 23:00,1020.0
05-Aug-2017 23:00,830.0
06-Aug-2017 23:00,820.0
07-Aug-2017 23:00,980.0
08-Aug-2017 23:00,850.0
09-Aug-2017 23:00,730.0
10-Aug-2017 23:00,840.0
11-Aug-2017 23:00,990.0
12-Aug-2017 23:00,630.0
13-Aug-2017 23:00,900.0
14-Aug-2017 23:00,910.0
15-Aug-2017 23:00,870.0
16-Aug-2017 23:00,1000.0
17-Aug-2017 23:00,960.0
18-Aug-2017 23:00,930.0
19-Aug-2017 23:00,830.0
20-Aug-2017 23:00,770.0
21-Aug-2017 23:00,830.0
22-Aug-2017 23:00,920.0
23-Aug-2017 23:00,810.0
24-Aug-2017 23:00,760.0
25-Aug-2017 23:00,730.0
26-Aug-2017 23:00,1080.0
27-Aug-2017 23:00,850.0
28-Aug-2017 23:00,860.0
29-Aug-2017 23:00,860.0
30-Aug-2017 23:00,880.0
31-Aug-2017 23:00,1000.0
01-Sep-2017 23:00,990.0
02-Sep-2017 23:00,1230.0
03-Sep-2017 23:00,1230.0
04-Sep-2017 23:00,1260.0
05-Sep-2017 23:00,1290.0
06-Sep-2017 23:00,1300.0
07-Sep-2017 23:00,1420.0
08-Sep-2017 23:00,1410.0
09-Sep-2017 23:00,1280.0
10-Sep-2017 23:00,1290.0
11-Sep-2017 23:00,1420.0
12-Sep-2017 23:00,1330.0
13-Sep-2017 23:00,1360.0
14-Sep-2017 23:00,1330.0
15-Sep-2017 23:00,1360.0
16-Sep-2017 23:00,1360.0
17-Sep-2017 23:00,1350.0
18-Sep-2017 23:00,1350.0
19-Sep-2017 23:00,1350.0
20-Sep-2017 23:00,1220.0
21-Sep-2017 23:00,1250.0
22-Sep-2017 23:00,1420.0
23-Sep-2017 23:00,1400.0
24-Sep-2017 23:00,1350.0
25-Sep-2017 23:00,1340.0
26-Sep-2017 23:00,1310.0
27-Sep-2017 23:00,1400.0
28-Sep-2017 23:00,1420.0
29-Sep-2017 23:00,1640.0
30-Sep-2017 23:00,1760.0
01-Oct-2017 23:00,2130.0
02-Oct-2017 23:00,2080.0
03-Oct-2017 23:00,2490.0
04-Oct-2017 23:00,2380.0
05-Oct-2017 23:00,2510.0
06-Oct-2017 23:00,2690.0
07-Oct-2017 23:00,2800.0
08-Oct-2017 23:00,2790.0
09-Oct-2017 23:00,2780.0
10-Oct-2017 23:00,2810.0
11-Oct-2017 23:00,2780.0
12-Oct-2017 23:00,2680.0
13-Oct-2017 23:00,1960.0
14-Oct-2017 23:00,2520.0
15-Oct-2017 23:00,2580.0
16-Oct-2017 23:00,2470.0
17-Oct-2017 23:00,2740.0
18-Oct-2017 23:00,2730.0
19-Oct-2017 23:00,2880.0
20-Oct-2017 23:00,2840.0
21-Oct-2017 23:00,2760.0
22-Oct-2017 23:00,2660.0
23-Oct-2017 23:00,2770.0
24-Oct-2017 23:00,4040.0
25-Oct-2017 23:00,5630.0
26-Oct-2017 23:00,5310.0
27-Oct-2017 23:00,4780.0
28-Oct-2017 23:00,4770.0
29-Oct-2017 23:00,4760.0
30-Oct-2017 23:00,4850.0
31-Oct-2017 23:00,4840.0
01-Nov-2017 23:00,4840.0
02-Nov-2017 23:00,5220.0
03-Nov-2017 23:00,5590.0
04-Nov-2017 23:00,5610.0
06-Nov-2017 00:00,5350.0
07-Nov-2017 00:00,5560.0
08-Nov-2017 00:00,5620.0
09-Nov-2017 00:00,5630.0
10-Nov-2017 00:00,5490.0
11-Nov-2017 00:00,5530.0
12-Nov-2017 00:00,5520.0
13-Nov-2017 00:00,5180.0
14-Nov-2017 00:00,5490.0
15-Nov-2017 00:00,4450.0
16-Nov-2017 00:00,4300.0
17-Nov-2017 00:00,4410.0
18-Nov-2017 00:00,4420.0
19-Nov-2017 00:00,4060.0
20-Nov-2017 00:00,4020.0
21-Nov-2017 00:00,3820.0
22-Nov-2017 00:00,3830.0
23-Nov-2017 00:00,4100.0
24-Nov-2017 00:00,4040.0
25-Nov-2017 00:00,3980.0
